ride_id,rideable_id,year,start_day_id,start_hour,end_day_id,end_hour,trip_duration,start_station_id,end_station_id,member_id,age,gender
23854.0,2.0,2021,4.0,11,4.0,11,4.37,20,3.0,1.0,,
23855.0,2.0,2021,2.0,16,2.0,17,9.15,43,13.0,1.0,,
23856.0,2.0,2021,5.0,16,5.0,16,6.18,11,29.0,1.0,,
23857.0,2.0,2021,1.0,17,1.0,17,8.08,11,29.0,1.0,,
23858.0,2.0,2021,1.0,11,1.0,11,9.23,31,38.0,2.0,,
23859.0,2.0,2021,2.0,21,2.0,21,7.38,31,10.0,1.0,,
23860.0,2.0,2021,4.0,17,4.0,18,34.13,13,13.0,2.0,,
23861.0,2.0,2021,6.0,16,6.0,16,29.27,13,13.0,1.0,,
23862.0,2.0,2021,5.0,16,5.0,17,17.93,13,13.0,1.0,,
23863.0,2.0,2021,3.0,17,3.0,19,92.1,13,13.0,1.0,,
23864.0,2.0,2021,4.0,12,4.0,12,5.1,13,13.0,2.0,,
23865.0,2.0,2021,4.0,16,4.0,16,11.32,14,29.0,1.0,,
23866.0,2.0,2021,2.0,17,2.0,17,18.23,24,5.0,1.0,,
23867.0,2.0,2021,6.0,17,6.0,17,7.57,20,5.0,1.0,,
23868.0,2.0,2021,7.0,16,7.0,16,8.73,20,5.0,2.0,,
23869.0,2.0,2021,1.0,21,1.0,21,15.22,13,5.0,1.0,,
23870.0,2.0,2021,6.0,10,6.0,10,15.93,36,5.0,2.0,,
23871.0,2.0,2021,4.0,15,4.0,16,50.08,5,5.0,1.0,,
23872.0,2.0,2021,4.0,21,4.0,21,6.53,28,23.0,2.0,,
23873.0,2.0,2021,4.0,20,4.0,20,7.62,28,23.0,2.0,,
23874.0,2.0,2021,6.0,14,6.0,15,23.8,46,5.0,2.0,,
23875.0,2.0,2021,5.0,7,5.0,8,16.78,52,5.0,1.0,,
23876.0,2.0,2021,5.0,9,5.0,9,4.12,12,5.0,1.0,,
23877.0,2.0,2021,6.0,13,6.0,13,3.5,37,29.0,1.0,,
23878.0,2.0,2021,3.0,14,3.0,14,2.28,37,10.0,1.0,,
23879.0,2.0,2021,5.0,18,5.0,18,4.12,37,29.0,1.0,,
23880.0,2.0,2021,4.0,16,4.0,16,14.92,29,5.0,1.0,,
23881.0,2.0,2021,2.0,19,2.0,20,7.13,20,5.0,1.0,,
23882.0,2.0,2021,6.0,16,6.0,18,156.75,1,5.0,2.0,,
23883.0,2.0,2021,6.0,15,6.0,17,124.48,15,5.0,2.0,,
23884.0,2.0,2021,7.0,12,7.0,12,9.77,6,10.0,1.0,,
23885.0,2.0,2021,2.0,15,2.0,15,9.05,6,10.0,1.0,,
23886.0,2.0,2021,2.0,15,2.0,15,29.05,28,5.0,2.0,,
23887.0,2.0,2021,4.0,17,4.0,18,27.62,28,8.0,1.0,,
23888.0,2.0,2021,4.0,20,4.0,21,27.88,41,8.0,2.0,,
23889.0,2.0,2021,4.0,7,4.0,7,6.67,20,8.0,1.0,,
23890.0,2.0,2021,6.0,17,6.0,17,32.47,46,8.0,1.0,,
23891.0,2.0,2021,6.0,17,6.0,17,8.57,43,8.0,2.0,,
23892.0,2.0,2021,6.0,9,6.0,9,7.58,19,8.0,1.0,,
23893.0,2.0,2021,1.0,20,1.0,20,12.0,43,8.0,1.0,,
23894.0,2.0,2021,2.0,13,2.0,15,74.32,1,29.0,1.0,,
23895.0,2.0,2021,3.0,17,3.0,18,59.55,1,29.0,2.0,,
23896.0,2.0,2021,7.0,22,7.0,22,2.38,25,8.0,1.0,,
23897.0,2.0,2021,4.0,16,4.0,16,5.1,25,8.0,1.0,,
23898.0,2.0,2021,2.0,17,2.0,17,4.7,17,8.0,1.0,,
23899.0,2.0,2021,1.0,7,1.0,7,3.98,14,8.0,1.0,,
23900.0,2.0,2021,5.0,18,5.0,18,4.0,31,8.0,1.0,,
23901.0,2.0,2021,1.0,12,1.0,12,16.48,27,8.0,1.0,,
23902.0,2.0,2021,1.0,13,1.0,13,10.7,37,5.0,1.0,,
23903.0,2.0,2021,3.0,20,3.0,20,22.38,1,8.0,1.0,,
23904.0,2.0,2021,4.0,6,4.0,6,9.7,1,8.0,1.0,,
23905.0,2.0,2021,1.0,10,1.0,10,7.75,1,8.0,1.0,,
23906.0,2.0,2021,1.0,7,1.0,7,4.95,1,8.0,1.0,,
23907.0,2.0,2021,3.0,18,3.0,18,5.48,1,8.0,1.0,,
23908.0,2.0,2021,2.0,21,2.0,21,9.02,1,8.0,1.0,,
23909.0,2.0,2021,5.0,13,5.0,13,22.23,1,8.0,1.0,,
23910.0,2.0,2021,3.0,16,3.0,16,13.0,31,5.0,1.0,,
23911.0,2.0,2021,5.0,5,5.0,5,6.35,1,8.0,1.0,,
23912.0,2.0,2021,5.0,17,5.0,17,5.78,1,8.0,1.0,,
23913.0,2.0,2021,2.0,5,2.0,5,5.8,1,8.0,1.0,,
23914.0,2.0,2021,6.0,20,6.0,21,33.75,1,8.0,1.0,,
23915.0,2.0,2021,2.0,16,2.0,17,6.87,1,8.0,2.0,,
23916.0,2.0,2021,6.0,22,6.0,22,6.57,1,8.0,1.0,,
23917.0,2.0,2021,3.0,20,3.0,20,8.88,1,8.0,1.0,,
23918.0,2.0,2021,4.0,20,4.0,21,8.1,1,8.0,1.0,,
23919.0,2.0,2021,7.0,12,7.0,12,16.98,1,8.0,1.0,,
23920.0,2.0,2021,6.0,9,6.0,9,8.43,1,8.0,1.0,,
23921.0,2.0,2021,3.0,5,3.0,5,5.28,1,8.0,1.0,,
23922.0,2.0,2021,1.0,5,1.0,5,5.4,1,8.0,1.0,,
23923.0,2.0,2021,4.0,18,4.0,18,5.95,1,8.0,1.0,,
23924.0,2.0,2021,3.0,18,3.0,18,5.73,1,8.0,1.0,,
23925.0,2.0,2021,1.0,9,1.0,9,7.1,1,8.0,1.0,,
23926.0,2.0,2021,5.0,18,5.0,18,6.48,41,8.0,1.0,,
23927.0,2.0,2021,7.0,15,7.0,15,4.78,41,8.0,1.0,,
23928.0,2.0,2021,5.0,16,5.0,16,7.3,41,8.0,1.0,,
23929.0,2.0,2021,4.0,19,4.0,19,4.97,41,8.0,1.0,,
23930.0,2.0,2021,6.0,23,6.0,23,6.45,20,5.0,2.0,,
23931.0,2.0,2021,3.0,18,3.0,18,47.27,10,8.0,1.0,,
23932.0,2.0,2021,3.0,19,3.0,19,6.38,41,8.0,1.0,,
23933.0,2.0,2021,2.0,7,2.0,7,5.17,30,8.0,1.0,,
23934.0,2.0,2021,5.0,10,5.0,10,8.37,13,8.0,1.0,,
23935.0,2.0,2021,7.0,11,7.0,11,3.83,37,8.0,1.0,,
23936.0,2.0,2021,7.0,13,7.0,13,9.28,46,8.0,2.0,,
23937.0,2.0,2021,4.0,13,4.0,13,3.2,37,8.0,2.0,,
23938.0,2.0,2021,7.0,15,7.0,16,7.78,46,8.0,1.0,,
23939.0,2.0,2021,6.0,11,6.0,12,27.73,52,8.0,1.0,,
23940.0,2.0,2021,5.0,17,5.0,17,5.78,22,8.0,1.0,,
23941.0,2.0,2021,5.0,17,5.0,17,20.53,36,8.0,2.0,,
23942.0,2.0,2021,3.0,17,3.0,17,10.77,9,8.0,1.0,,
23943.0,2.0,2021,1.0,16,1.0,16,11.7,9,8.0,1.0,,
23944.0,2.0,2021,3.0,17,3.0,17,10.67,9,8.0,1.0,,
23945.0,2.0,2021,4.0,16,4.0,16,6.57,9,8.0,1.0,,
23946.0,2.0,2021,1.0,20,1.0,20,3.25,25,8.0,2.0,,
23947.0,2.0,2021,6.0,18,6.0,19,21.82,9,8.0,2.0,,
23948.0,2.0,2021,7.0,8,7.0,8,4.7,9,8.0,1.0,,
23949.0,2.0,2021,2.0,19,2.0,19,4.42,25,8.0,1.0,,
23950.0,2.0,2021,5.0,19,5.0,20,23.92,34,8.0,1.0,,
23951.0,2.0,2021,6.0,11,6.0,11,9.88,27,8.0,1.0,,
23952.0,2.0,2021,6.0,11,6.0,11,9.88,27,8.0,1.0,,
23953.0,2.0,2021,4.0,16,4.0,16,3.07,14,8.0,1.0,,
23954.0,2.0,2021,3.0,21,3.0,21,7.3,27,8.0,2.0,,
23955.0,2.0,2021,7.0,7,7.0,7,4.73,14,8.0,1.0,,
23956.0,2.0,2021,4.0,19,4.0,19,4.68,14,8.0,1.0,,
23957.0,2.0,2021,3.0,18,3.0,18,4.15,14,8.0,1.0,,
23958.0,2.0,2021,7.0,15,7.0,15,13.98,4,8.0,1.0,,
23959.0,2.0,2021,2.0,18,2.0,18,4.02,6,8.0,1.0,,
23960.0,2.0,2021,1.0,23,1.0,23,4.18,6,8.0,1.0,,
23961.0,2.0,2021,1.0,8,1.0,8,4.85,6,8.0,1.0,,
23962.0,2.0,2021,5.0,15,5.0,15,15.12,9,8.0,1.0,,
23963.0,2.0,2021,5.0,18,5.0,19,51.63,25,8.0,1.0,,
23964.0,2.0,2021,3.0,14,3.0,14,6.78,6,8.0,1.0,,
23965.0,2.0,2021,4.0,16,4.0,16,7.05,29,8.0,1.0,,
23966.0,2.0,2021,2.0,11,2.0,11,18.08,13,8.0,1.0,,
23967.0,2.0,2021,1.0,16,1.0,16,31.1,22,11.0,1.0,,
23968.0,2.0,2021,6.0,18,6.0,19,40.48,11,8.0,2.0,,
23969.0,2.0,2021,5.0,13,5.0,13,9.12,10,11.0,1.0,,
23970.0,2.0,2021,1.0,14,1.0,14,13.0,48,11.0,1.0,,
23971.0,2.0,2021,3.0,14,3.0,14,5.28,14,11.0,1.0,,
23972.0,2.0,2021,6.0,16,6.0,16,33.23,31,3.0,1.0,,
23973.0,2.0,2021,3.0,10,3.0,10,8.9,41,11.0,1.0,,
23974.0,2.0,2021,5.0,16,5.0,17,7.18,41,11.0,1.0,,
23975.0,2.0,2021,6.0,14,6.0,14,7.33,41,11.0,1.0,,
23976.0,2.0,2021,3.0,9,3.0,9,3.52,37,11.0,1.0,,
23977.0,2.0,2021,4.0,10,4.0,11,14.83,15,11.0,1.0,,
23978.0,2.0,2021,5.0,15,5.0,15,6.02,37,3.0,2.0,,
23979.0,2.0,2021,5.0,19,5.0,20,20.0,45,11.0,2.0,,
23980.0,2.0,2021,5.0,14,5.0,14,24.92,11,11.0,2.0,,
23981.0,2.0,2021,5.0,18,5.0,18,30.67,21,11.0,2.0,,
23982.0,2.0,2021,7.0,13,7.0,13,15.65,9,19.0,2.0,,
23983.0,2.0,2021,5.0,16,5.0,16,13.88,5,19.0,1.0,,
23984.0,2.0,2021,3.0,14,3.0,14,2.92,46,19.0,1.0,,
23985.0,2.0,2021,6.0,12,6.0,12,9.48,43,19.0,2.0,,
23986.0,2.0,2021,5.0,9,5.0,9,6.82,17,19.0,1.0,,
23987.0,2.0,2021,6.0,11,6.0,11,3.45,14,19.0,1.0,,
23988.0,2.0,2021,3.0,12,3.0,12,20.27,19,19.0,1.0,,
23989.0,2.0,2021,4.0,12,4.0,13,13.98,45,19.0,1.0,,
23990.0,2.0,2021,3.0,0,3.0,0,5.67,49,7.0,1.0,,
23991.0,2.0,2021,2.0,7,2.0,7,3.17,49,7.0,1.0,,
23992.0,2.0,2021,4.0,11,4.0,11,4.07,49,7.0,1.0,,
23993.0,2.0,2021,2.0,20,2.0,20,3.63,49,7.0,1.0,,
23994.0,2.0,2021,4.0,19,4.0,19,4.62,49,7.0,1.0,,
23995.0,2.0,2021,3.0,18,3.0,18,3.98,49,7.0,1.0,,
23996.0,2.0,2021,4.0,9,4.0,9,2.98,49,7.0,1.0,,
23997.0,2.0,2021,2.0,16,2.0,16,5.35,28,7.0,1.0,,
23998.0,2.0,2021,2.0,12,2.0,12,5.7,28,7.0,1.0,,
23999.0,2.0,2021,3.0,12,3.0,12,3.82,49,7.0,1.0,,
24000.0,2.0,2021,4.0,17,4.0,17,3.63,49,7.0,2.0,,
24001.0,2.0,2021,2.0,21,2.0,21,3.47,49,7.0,1.0,,
24002.0,2.0,2021,1.0,8,1.0,8,4.3,24,28.0,1.0,,
24003.0,2.0,2021,4.0,5,4.0,5,4.42,24,28.0,1.0,,
24004.0,2.0,2021,4.0,12,4.0,12,7.68,52,28.0,1.0,,
24005.0,2.0,2021,6.0,14,6.0,14,3.88,52,28.0,2.0,,
24006.0,2.0,2021,1.0,22,1.0,22,16.57,37,28.0,2.0,,
24007.0,2.0,2021,7.0,11,7.0,11,7.83,36,28.0,1.0,,
24008.0,2.0,2021,3.0,20,3.0,20,17.75,36,28.0,1.0,,
24009.0,2.0,2021,2.0,23,2.0,23,5.33,28,7.0,1.0,,
24010.0,2.0,2021,5.0,17,5.0,17,8.63,52,28.0,1.0,,
24011.0,2.0,2021,6.0,7,6.0,7,4.63,52,28.0,1.0,,
24012.0,2.0,2021,2.0,17,2.0,18,8.42,52,28.0,1.0,,
24013.0,2.0,2021,1.0,18,1.0,18,9.67,52,28.0,1.0,,
24014.0,2.0,2021,5.0,18,5.0,18,5.58,52,28.0,1.0,,
24015.0,2.0,2021,4.0,13,4.0,13,6.35,52,28.0,1.0,,
24016.0,2.0,2021,1.0,22,1.0,22,2.95,52,28.0,1.0,,
24017.0,2.0,2021,7.0,1,7.0,1,16.05,52,28.0,2.0,,
24018.0,2.0,2021,6.0,19,6.0,19,5.1,15,28.0,1.0,,
24019.0,2.0,2021,1.0,14,1.0,14,7.88,21,28.0,1.0,,
24020.0,2.0,2021,7.0,16,7.0,17,17.13,34,28.0,1.0,,
24021.0,2.0,2021,2.0,17,2.0,17,8.0,52,28.0,1.0,,
24022.0,2.0,2021,1.0,17,1.0,17,8.62,52,28.0,1.0,,
24023.0,2.0,2021,1.0,18,1.0,18,13.92,39,9.0,2.0,,
24024.0,2.0,2021,1.0,7,1.0,7,4.85,30,25.0,1.0,,
24025.0,2.0,2021,7.0,17,7.0,17,19.92,36,25.0,1.0,,
24026.0,2.0,2021,5.0,15,5.0,16,15.72,36,25.0,1.0,,
24027.0,2.0,2021,7.0,17,7.0,17,10.65,34,9.0,1.0,,
24028.0,2.0,2021,5.0,13,5.0,13,5.6,13,25.0,1.0,,
24029.0,2.0,2021,2.0,10,2.0,11,18.38,11,9.0,1.0,,
24030.0,2.0,2021,7.0,13,7.0,13,10.92,11,9.0,1.0,,
24031.0,2.0,2021,5.0,21,5.0,21,8.5,9,9.0,1.0,,
24032.0,2.0,2021,3.0,13,3.0,13,10.18,40,25.0,1.0,,
24033.0,2.0,2021,5.0,17,5.0,17,11.15,40,25.0,1.0,,
24034.0,2.0,2021,6.0,10,6.0,10,5.47,9,25.0,1.0,,
24035.0,2.0,2021,7.0,14,7.0,14,12.37,25,25.0,1.0,,
24036.0,2.0,2021,3.0,18,3.0,18,13.7,41,9.0,1.0,,
24037.0,2.0,2021,2.0,17,2.0,17,10.65,41,9.0,1.0,,
24038.0,2.0,2021,3.0,18,3.0,18,13.3,41,9.0,1.0,,
24039.0,2.0,2021,5.0,16,5.0,16,27.05,41,9.0,1.0,,
24040.0,2.0,2021,4.0,16,4.0,16,10.12,41,9.0,1.0,,
24041.0,2.0,2021,4.0,10,4.0,10,19.12,35,25.0,1.0,,
24042.0,2.0,2021,6.0,22,6.0,22,17.57,6,25.0,1.0,,
24043.0,2.0,2021,3.0,8,3.0,8,8.35,46,25.0,1.0,,
24044.0,2.0,2021,5.0,7,5.0,7,8.48,46,25.0,1.0,,
24045.0,2.0,2021,5.0,6,5.0,6,3.27,19,25.0,1.0,,
24046.0,2.0,2021,6.0,20,6.0,20,4.75,6,8.0,1.0,,
24047.0,2.0,2021,6.0,8,6.0,8,10.95,1,40.0,1.0,,
24048.0,2.0,2021,2.0,7,2.0,7,8.07,1,40.0,1.0,,
24049.0,2.0,2021,2.0,19,2.0,19,8.6,1,25.0,1.0,,
24050.0,2.0,2021,3.0,19,3.0,19,7.32,43,9.0,1.0,,
24051.0,2.0,2021,2.0,13,2.0,13,8.75,14,9.0,1.0,,
24052.0,2.0,2021,2.0,18,2.0,18,3.57,20,9.0,1.0,,
24053.0,2.0,2021,6.0,18,6.0,19,42.22,45,25.0,2.0,,
24054.0,2.0,2021,4.0,18,4.0,18,3.42,27,25.0,1.0,,
24055.0,2.0,2021,4.0,17,4.0,17,3.67,27,25.0,1.0,,
24056.0,2.0,2021,6.0,12,6.0,12,4.65,27,25.0,1.0,,
24057.0,2.0,2021,2.0,17,2.0,17,4.1,27,25.0,1.0,,
24058.0,2.0,2021,6.0,11,6.0,11,8.88,17,9.0,1.0,,
24059.0,2.0,2021,7.0,18,7.0,18,3.97,17,25.0,1.0,,
24060.0,2.0,2021,7.0,10,7.0,11,3.28,17,25.0,1.0,,
24061.0,2.0,2021,6.0,18,6.0,18,4.02,31,40.0,1.0,,
24062.0,2.0,2021,2.0,13,2.0,13,6.67,31,25.0,1.0,,
24063.0,2.0,2021,3.0,14,2.0,4,836.38,29,25.0,1.0,,
24064.0,2.0,2021,6.0,13,6.0,13,5.62,46,31.0,1.0,,
24065.0,2.0,2021,6.0,17,6.0,17,9.25,46,31.0,1.0,,
24066.0,2.0,2021,2.0,13,2.0,13,5.97,46,31.0,1.0,,
24067.0,2.0,2021,2.0,10,2.0,10,6.68,46,31.0,1.0,,
24068.0,2.0,2021,3.0,7,3.0,7,4.95,46,31.0,1.0,,
24069.0,2.0,2021,6.0,17,6.0,17,9.32,46,31.0,2.0,,
24070.0,2.0,2021,3.0,17,3.0,17,5.32,46,31.0,1.0,,
24071.0,2.0,2021,2.0,14,2.0,14,4.6,46,31.0,1.0,,
24072.0,2.0,2021,3.0,16,3.0,16,5.23,46,31.0,1.0,,
24073.0,2.0,2021,2.0,13,2.0,13,8.28,46,31.0,1.0,,
24074.0,2.0,2021,3.0,11,3.0,11,7.35,46,31.0,1.0,,
24075.0,2.0,2021,3.0,15,3.0,15,5.28,46,31.0,1.0,,
24076.0,2.0,2021,2.0,12,2.0,12,5.82,46,31.0,1.0,,
24077.0,2.0,2021,3.0,8,3.0,8,5.1,46,31.0,1.0,,
24078.0,2.0,2021,3.0,11,3.0,11,12.7,15,31.0,1.0,,
24079.0,2.0,2021,2.0,15,2.0,16,15.85,20,31.0,2.0,,
24080.0,2.0,2021,6.0,19,6.0,19,12.42,15,25.0,1.0,,
24081.0,2.0,2021,3.0,13,3.0,13,5.58,17,31.0,1.0,,
24082.0,2.0,2021,5.0,16,5.0,16,5.9,17,31.0,1.0,,
24083.0,2.0,2021,2.0,9,2.0,9,4.37,17,31.0,1.0,,
24084.0,2.0,2021,4.0,16,4.0,16,4.85,17,31.0,1.0,,
24085.0,2.0,2021,4.0,9,4.0,9,4.55,14,31.0,1.0,,
24086.0,2.0,2021,5.0,9,5.0,9,3.23,8,31.0,1.0,,
24087.0,2.0,2021,2.0,13,2.0,13,9.58,39,28.0,2.0,,
24088.0,2.0,2021,1.0,20,1.0,20,5.2,39,28.0,1.0,,
24089.0,2.0,2021,6.0,14,6.0,14,11.37,1,31.0,2.0,,
24090.0,2.0,2021,3.0,10,3.0,10,3.32,8,31.0,1.0,,
24091.0,2.0,2021,6.0,12,6.0,13,27.2,4,31.0,2.0,,
24092.0,2.0,2021,5.0,18,5.0,18,11.67,1,31.0,2.0,,
24093.0,2.0,2021,7.0,15,7.0,15,11.4,1,31.0,1.0,,
24094.0,2.0,2021,3.0,14,3.0,14,4.27,19,31.0,1.0,,
24095.0,2.0,2021,2.0,14,2.0,14,4.85,19,31.0,1.0,,
24096.0,2.0,2021,5.0,14,5.0,14,3.33,19,31.0,1.0,,
24097.0,2.0,2021,4.0,19,4.0,19,30.6,9,31.0,1.0,,
24098.0,2.0,2021,5.0,6,5.0,6,21.87,4,19.0,2.0,,
24099.0,2.0,2021,5.0,20,5.0,20,8.82,11,31.0,1.0,,
24100.0,2.0,2021,7.0,17,7.0,17,9.05,11,31.0,1.0,,
24101.0,2.0,2021,7.0,16,7.0,17,41.8,6,31.0,1.0,,
24102.0,2.0,2021,6.0,23,6.0,23,27.68,52,11.0,1.0,,
24103.0,2.0,2021,5.0,15,5.0,15,26.42,23,31.0,1.0,,
24104.0,2.0,2021,3.0,19,3.0,19,5.58,10,31.0,1.0,,
24105.0,2.0,2021,4.0,7,4.0,7,7.57,22,31.0,1.0,,
24106.0,2.0,2021,3.0,11,3.0,11,7.68,22,31.0,1.0,,
24107.0,2.0,2021,3.0,15,3.0,15,19.6,6,31.0,2.0,,
24108.0,2.0,2021,2.0,14,2.0,14,12.03,6,31.0,1.0,,
24109.0,2.0,2021,4.0,8,4.0,8,12.4,22,31.0,1.0,,
24110.0,2.0,2021,5.0,16,5.0,17,34.23,6,31.0,1.0,,
24111.0,2.0,2021,2.0,12,2.0,12,2.25,13,31.0,1.0,,
24112.0,2.0,2021,3.0,11,3.0,11,1.83,13,31.0,1.0,,
24113.0,2.0,2021,1.0,11,1.0,11,2.73,13,31.0,2.0,,
24114.0,2.0,2021,4.0,7,4.0,7,4.7,13,31.0,1.0,,
24115.0,2.0,2021,1.0,23,1.0,23,1.67,41,31.0,1.0,,
24116.0,2.0,2021,6.0,17,6.0,17,1.75,13,31.0,1.0,,
24117.0,2.0,2021,5.0,18,5.0,18,1.68,13,31.0,1.0,,
24118.0,2.0,2021,5.0,14,5.0,14,2.65,13,31.0,1.0,,
24119.0,2.0,2021,2.0,8,2.0,8,13.68,9,31.0,1.0,,
24120.0,2.0,2021,3.0,9,3.0,9,12.07,9,31.0,1.0,,
24121.0,2.0,2021,3.0,8,3.0,8,9.65,27,31.0,1.0,,
24122.0,2.0,2021,6.0,13,6.0,13,18.25,1,31.0,2.0,,
24123.0,2.0,2021,4.0,12,4.0,13,6.4,1,31.0,2.0,,
24124.0,2.0,2021,2.0,13,2.0,13,0.92,31,31.0,1.0,,
24125.0,2.0,2021,4.0,22,4.0,23,14.33,30,31.0,1.0,,
24126.0,2.0,2021,2.0,17,2.0,17,5.22,11,31.0,1.0,,
24127.0,2.0,2021,7.0,9,7.0,9,8.53,11,31.0,1.0,,
24128.0,2.0,2021,6.0,10,6.0,10,5.83,11,31.0,1.0,,
24129.0,2.0,2021,7.0,10,7.0,10,7.05,17,31.0,1.0,,
24130.0,2.0,2021,3.0,10,3.0,10,9.42,22,31.0,1.0,,
24131.0,2.0,2021,2.0,8,2.0,8,11.85,22,31.0,1.0,,
24132.0,2.0,2021,4.0,16,4.0,16,3.65,14,31.0,1.0,,
24133.0,2.0,2021,5.0,9,5.0,9,3.52,14,31.0,1.0,,
24134.0,2.0,2021,5.0,7,5.0,7,7.75,22,31.0,1.0,,
24135.0,2.0,2021,3.0,15,3.0,15,9.93,17,31.0,1.0,,
24136.0,2.0,2021,2.0,8,2.0,8,13.2,27,31.0,1.0,,
24137.0,2.0,2021,5.0,22,5.0,23,79.93,1,31.0,2.0,,
24138.0,2.0,2021,3.0,10,3.0,10,5.47,46,31.0,2.0,,
24139.0,2.0,2021,5.0,12,5.0,12,8.82,27,31.0,1.0,,
24140.0,2.0,2021,4.0,12,4.0,12,33.17,20,17.0,1.0,,
24141.0,2.0,2021,7.0,16,7.0,16,10.93,37,31.0,1.0,,
24142.0,2.0,2021,2.0,15,2.0,15,5.42,46,31.0,1.0,,
24143.0,2.0,2021,2.0,20,2.0,20,4.55,20,17.0,1.0,,
24144.0,2.0,2021,1.0,17,1.0,18,8.15,20,17.0,1.0,,
24145.0,2.0,2021,7.0,10,7.0,10,2.65,40,17.0,1.0,,
24146.0,2.0,2021,4.0,15,4.0,15,2.82,25,17.0,1.0,,
24147.0,2.0,2021,7.0,11,7.0,11,4.63,25,17.0,1.0,,
24148.0,2.0,2021,4.0,21,4.0,21,3.85,41,17.0,1.0,,
24149.0,2.0,2021,7.0,6,7.0,6,13.22,24,17.0,2.0,,
24150.0,2.0,2021,1.0,13,1.0,13,6.0,20,17.0,1.0,,
24151.0,2.0,2021,3.0,17,3.0,17,7.08,27,17.0,2.0,,
24152.0,2.0,2021,5.0,18,5.0,18,22.17,11,17.0,1.0,,
24153.0,2.0,2021,7.0,8,7.0,8,6.12,11,17.0,1.0,,
24154.0,2.0,2021,2.0,18,2.0,18,8.65,11,17.0,1.0,,
24155.0,2.0,2021,7.0,14,7.0,15,5.23,43,17.0,1.0,,
24156.0,2.0,2021,4.0,17,4.0,18,25.13,34,43.0,1.0,,
24157.0,2.0,2021,5.0,14,5.0,15,14.9,11,17.0,1.0,,
24158.0,2.0,2021,6.0,14,6.0,14,6.08,6,1.0,1.0,,
24159.0,2.0,2021,4.0,18,4.0,18,2.23,6,1.0,1.0,,
24160.0,2.0,2021,6.0,15,6.0,15,5.47,25,43.0,1.0,,
24161.0,2.0,2021,5.0,18,5.0,18,3.88,25,43.0,1.0,,
24162.0,2.0,2021,6.0,9,6.0,9,5.1,25,43.0,1.0,,
24163.0,2.0,2021,5.0,9,5.0,9,3.3,25,43.0,1.0,,
24164.0,2.0,2021,2.0,20,2.0,21,61.22,25,43.0,1.0,,
24165.0,2.0,2021,2.0,21,2.0,22,19.93,9,43.0,1.0,,
24166.0,2.0,2021,5.0,21,5.0,22,26.5,25,43.0,1.0,,
24167.0,2.0,2021,2.0,9,2.0,9,4.45,25,43.0,1.0,,
24168.0,2.0,2021,6.0,17,6.0,17,7.12,25,43.0,2.0,,
24169.0,2.0,2021,7.0,14,7.0,14,4.48,25,43.0,1.0,,
24170.0,2.0,2021,2.0,16,2.0,17,5.83,14,31.0,1.0,,
24171.0,2.0,2021,1.0,17,1.0,17,3.9,14,31.0,1.0,,
24172.0,2.0,2021,1.0,16,1.0,16,10.57,11,43.0,1.0,,
24173.0,2.0,2021,6.0,22,6.0,22,9.85,8,43.0,1.0,,
24174.0,2.0,2021,3.0,21,3.0,21,9.65,8,43.0,1.0,,
24175.0,2.0,2021,7.0,22,7.0,22,7.47,8,43.0,1.0,,
24176.0,2.0,2021,6.0,9,6.0,10,10.75,6,31.0,1.0,,
24177.0,2.0,2021,6.0,12,6.0,13,12.5,6,31.0,2.0,,
24178.0,2.0,2021,4.0,16,4.0,16,18.3,6,31.0,1.0,,
24179.0,2.0,2021,4.0,18,4.0,18,10.75,5,43.0,1.0,,
24180.0,2.0,2021,7.0,13,7.0,13,13.28,6,31.0,2.0,,
24181.0,2.0,2021,5.0,13,5.0,18,261.7,26,43.0,2.0,,
24182.0,2.0,2021,3.0,18,3.0,18,7.28,14,43.0,1.0,,
24183.0,2.0,2021,5.0,17,5.0,17,5.53,37,43.0,1.0,,
24184.0,2.0,2021,6.0,17,6.0,18,10.32,13,43.0,1.0,,
24185.0,2.0,2021,2.0,16,2.0,16,8.03,13,43.0,1.0,,
24186.0,2.0,2021,5.0,23,5.0,23,2.9,30,43.0,1.0,,
24187.0,2.0,2021,3.0,12,3.0,12,12.08,9,31.0,1.0,,
24188.0,2.0,2021,6.0,16,6.0,16,11.02,9,31.0,1.0,,
24189.0,2.0,2021,7.0,16,7.0,16,4.98,25,31.0,1.0,,
24190.0,2.0,2021,4.0,16,4.0,16,8.3,13,43.0,2.0,,
24191.0,2.0,2021,1.0,19,1.0,19,1.92,13,31.0,1.0,,
24192.0,2.0,2021,7.0,10,7.0,10,2.17,13,31.0,1.0,,
24193.0,2.0,2021,7.0,14,7.0,14,10.68,6,43.0,1.0,,
24194.0,2.0,2021,5.0,11,5.0,11,10.67,6,43.0,2.0,,
24195.0,2.0,2021,2.0,12,2.0,12,6.2,13,20.0,1.0,,
24196.0,2.0,2021,3.0,17,3.0,18,19.58,45,34.0,1.0,,
24197.0,2.0,2021,3.0,13,3.0,13,2.52,13,31.0,1.0,,
24198.0,2.0,2021,7.0,10,7.0,10,1.68,13,31.0,1.0,,
24199.0,2.0,2021,6.0,21,6.0,21,6.52,28,39.0,2.0,,
24200.0,2.0,2021,3.0,10,3.0,10,2.42,13,31.0,1.0,,
24201.0,2.0,2021,5.0,7,5.0,7,1.98,13,31.0,1.0,,
